id,pid,deep,name,pinyin_prefix,pinyin,ext_id,ext_name
540235,5402,2,聂拉木,n,nie la mu,5.40235E+11,聶拉木縣
540236,5402,2,萨嘎,s,sa ga,5.40236E+11,薩嘎縣
540237,5402,2,岗巴,g,gang ba,5.40237E+11,崗巴縣
5403,54,1,昌都,c,chang du,5.403E+11,昌都市
540302,5403,2,卡若,k,ka ruo,5.40302E+11,卡若區
540321,5403,2,江达,j,jiang da,5.40321E+11,江達縣
540322,5403,2,贡觉,g,gong jue,5.40322E+11,貢覺縣
540323,5403,2,类乌齐,l,lei wu qi,5.40323E+11,類烏齊縣
540324,5403,2,丁青,d,ding qing,5.40324E+11,丁青縣
540325,5403,2,察雅,c,cha ya,5.40325E+11,察雅縣
540326,5403,2,八宿,b,ba su,5.40326E+11,八宿縣
540327,5403,2,左贡,z,zuo gong,5.40327E+11,左貢縣
540328,5403,2,芒康,m,mang kang,5.40328E+11,芒康縣
540329,5403,2,洛隆,l,luo long,5.40329E+11,洛隆縣
540330,5403,2,边坝,b,bian ba,5.4033E+11,邊壩縣
5404,54,1,林芝,l,lin zhi,5.404E+11,林芝市
540402,5404,2,巴宜,b,ba yi,5.40402E+11,巴宜區
540421,5404,2,工布江达,g,gong bu jiang da,5.40421E+11,工布江達縣
540422,5404,2,米林,m,mi lin,5.40422E+11,米林市
540423,5404,2,墨脱,m,mo tuo,5.40423E+11,墨脫縣
540424,5404,2,波密,b,bo mi,5.40424E+11,波密縣
540425,5404,2,察隅,c,cha yu,5.40425E+11,察隅縣
540426,5404,2,朗县,l,lang xian,5.40426E+11,朗縣
5405,54,1,山南,s,shan nan,5.405E+11,山南市
540502,5405,2,乃东,n,nai dong,5.40502E+11,乃東區
540521,5405,2,扎囊,z,zha nang,5.40521E+11,紮囊縣
540522,5405,2,贡嘎,g,gong ga,5.40522E+11,貢嘎縣
540523,5405,2,桑日,s,sang ri,5.40523E+11,桑日縣
540524,5405,2,琼结,q,qiong jie,5.40524E+11,瓊結縣
540525,5405,2,曲松,q,qu song,5.40525E+11,曲松縣
540526,5405,2,措美,c,cuo mei,5.40526E+11,措美縣
540527,5405,2,洛扎,l,luo zha,5.40527E+11,洛紮縣
540528,5405,2,加查,j,jia cha,5.40528E+11,加查縣
540529,5405,2,隆子,l,long zi,5.40529E+11,隆子縣
540530,5405,2,错那,c,cuo na,5.4053E+11,錯那市
540531,5405,2,浪卡子,l,lang ka zi,5.40531E+11,浪卡子縣
5406,54,1,那曲,n,na qu,5.406E+11,那曲市
540602,5406,2,色尼,s,se ni,5.40602E+11,色尼區
540621,5406,2,嘉黎,j,jia li,5.40621E+11,嘉黎縣
540622,5406,2,比如,b,bi ru,5.40622E+11,比如縣
540623,5406,2,聂荣,n,nie rong,5.40623E+11,聶榮縣
540624,5406,2,安多,a,an duo,5.40624E+11,安多縣
540625,5406,2,申扎,s,shen zha,5.40625E+11,申紮縣
540626,5406,2,索县,s,suo xian,5.40626E+11,索縣
540627,5406,2,班戈,b,ban ge,5.40627E+11,班戈縣
540628,5406,2,巴青,b,ba qing,5.40628E+11,巴青縣
540629,5406,2,尼玛,n,ni ma,5.40629E+11,尼瑪縣
540630,5406,2,双湖,s,shuang hu,5.4063E+11,雙湖縣
5425,54,1,阿里,a,a li,5.425E+11,阿裏地區
542521,5425,2,普兰,p,pu lan,5.42521E+11,普蘭縣
542522,5425,2,札达,z,zha da,5.42522E+11,劄達縣
542523,5425,2,噶尔,g,ga er,5.42523E+11,噶爾縣
542524,5425,2,日土,r,ri tu,5.42524E+11,日土縣
542525,5425,2,革吉,g,ge ji,5.42525E+11,革吉縣
542526,5425,2,改则,g,gai ze,5.42526E+11,改則縣
542527,5425,2,措勤,c,cuo qin,5.42527E+11,措勤縣
61,0,0,陕西,s,shan xi,6.1E+11,陝西省
6101,61,1,西安,x,xi an,6.101E+11,西安市
610102,6101,2,新城,x,xin cheng,6.10102E+11,新城區
610103,6101,2,碑林,b,bei lin,6.10103E+11,碑林區
610104,6101,2,莲湖,l,lian hu,6.10104E+11,蓮湖區
610111,6101,2,灞桥,b,ba qiao,6.10111E+11,灞橋區
610112,6101,2,未央,w,wei yang,6.10112E+11,未央區
610113,6101,2,雁塔,y,yan ta,6.10113E+11,雁塔區
610114,6101,2,阎良,y,yan liang,6.10114E+11,閻良區
610115,6101,2,临潼,l,lin tong,6.10115E+11,臨潼區
610116,6101,2,长安,c,chang an,6.10116E+11,長安區
610117,6101,2,高陵,g,gao ling,6.10117E+11,高陵區
610118,6101,2,鄠邑,h,hu yi,6.10118E+11,鄠邑區
610122,6101,2,蓝田,l,lan tian,6.10122E+11,藍田縣
610124,6101,2,周至,z,zhou zhi,6.10124E+11,周至縣
6102,61,1,铜川,t,tong chuan,6.102E+11,銅川市
610202,6102,2,王益,w,wang yi,6.10202E+11,王益區
610203,6102,2,印台,y,yin tai,6.10203E+11,印臺區
610204,6102,2,耀州,y,yao zhou,6.10204E+11,耀州區
610222,6102,2,宜君,y,yi jun,6.10222E+11,宜君縣
6103,61,1,宝鸡,b,bao ji,6.103E+11,寶雞市
610302,6103,2,渭滨,w,wei bin,6.10302E+11,渭濱區
610303,6103,2,金台,j,jin tai,6.10303E+11,金臺區
610304,6103,2,陈仓,c,chen cang,6.10304E+11,陳倉區
610305,6103,2,凤翔,f,feng xiang,6.10305E+11,鳳翔區
610323,6103,2,岐山,q,qi shan,6.10323E+11,岐山縣
610324,6103,2,扶风,f,fu feng,6.10324E+11,扶風縣
610326,6103,2,眉县,m,mei xian,6.10326E+11,眉縣
610327,6103,2,陇县,l,long xian,6.10327E+11,隴縣
610328,6103,2,千阳,q,qian yang,6.10328E+11,千陽縣
610329,6103,2,麟游,l,lin you,6.10329E+11,麟遊縣
610330,6103,2,凤县,f,feng xian,6.1033E+11,鳳縣
610331,6103,2,太白,t,tai bai,6.10331E+11,太白縣
6104,61,1,咸阳,x,xian yang,6.104E+11,咸陽市
610402,6104,2,秦都,q,qin du,6.10402E+11,秦都區
610403,6104,2,杨陵,y,yang ling,6.10403E+11,楊陵區
610404,6104,2,渭城,w,wei cheng,6.10404E+11,渭城區
610422,6104,2,三原,s,san yuan,6.10422E+11,三原縣
610423,6104,2,泾阳,j,jing yang,6.10423E+11,涇陽縣
610424,6104,2,乾县,q,qian xian,6.10424E+11,乾縣
610425,6104,2,礼泉,l,li quan,6.10425E+11,禮泉縣
610426,6104,2,永寿,y,yong shou,6.10426E+11,永壽縣
610428,6104,2,长武,c,chang wu,6.10428E+11,長武縣
610429,6104,2,旬邑,x,xun yi,6.10429E+11,旬邑縣
610430,6104,2,淳化,c,chun hua,6.1043E+11,淳化縣
610431,6104,2,武功,w,wu gong,6.10431E+11,武功縣
610481,6104,2,兴平,x,xing ping,6.10481E+11,興平市
610482,6104,2,彬州,b,bin zhou,6.10482E+11,彬州市
6105,61,1,渭南,w,wei nan,6.105E+11,渭南市
610502,6105,2,临渭,l,lin wei,6.10502E+11,臨渭區
610503,6105,2,华州,h,hua zhou,6.10503E+11,華州區
610522,6105,2,潼关,t,tong guan,6.10522E+11,潼關縣
610523,6105,2,大荔,d,da li,6.10523E+11,大荔縣
610524,6105,2,合阳,h,he yang,6.10524E+11,合陽縣
610525,6105,2,澄城,c,cheng cheng,6.10525E+11,澄城縣
610526,6105,2,蒲城,p,pu cheng,6.10526E+11,蒲城縣
610527,6105,2,白水,b,bai shui,6.10527E+11,白水縣
610528,6105,2,富平,f,fu ping,6.10528E+11,富平縣
610581,6105,2,韩城,h,han cheng,6.10581E+11,韓城市
610582,6105,2,华阴,h,hua yin,6.10582E+11,華陰市
6106,61,1,延安,y,yan an,6.106E+11,延安市
610602,6106,2,宝塔,b,bao ta,6.10602E+11,寶塔區
610603,6106,2,安塞,a,an sai,6.10603E+11,安塞區
610621,6106,2,延长,y,yan chang,6.10621E+11,延長縣
610622,6106,2,延川,y,yan chuan,6.10622E+11,延川縣
610625,6106,2,志丹,z,zhi dan,6.10625E+11,志丹縣
610626,6106,2,吴起,w,wu qi,6.10626E+11,吳起縣
610627,6106,2,甘泉,g,gan quan,6.10627E+11,甘泉縣
610628,6106,2,富县,f,fu xian,6.10628E+11,富縣
610629,6106,2,洛川,l,luo chuan,6.10629E+11,洛川縣
610630,6106,2,宜川,y,yi chuan,6.1063E+11,宜川縣
610631,6106,2,黄龙,h,huang long,6.10631E+11,黃龍縣
610632,6106,2,黄陵,h,huang ling,6.10632E+11,黃陵縣
610681,6106,2,子长,z,zi chang,6.10681E+11,子長市
6107,61,1,汉中,h,han zhong,6.107E+11,漢中市
610702,6107,2,汉台,h,han tai,6.10702E+11,漢臺區
610703,6107,2,南郑,n,nan zheng,6.10703E+11,南鄭區
610722,6107,2,城固,c,cheng gu,6.10722E+11,城固縣
610723,6107,2,洋县,y,yang xian,6.10723E+11,洋縣
610724,6107,2,西乡,x,xi xiang,6.10724E+11,西鄉縣
610725,6107,2,勉县,m,mian xian,6.10725E+11,勉縣
610726,6107,2,宁强,n,ning qiang,6.10726E+11,寧強縣
610727,6107,2,略阳,l,lue yang,6.10727E+11,略陽縣
610728,6107,2,镇巴,z,zhen ba,6.10728E+11,鎮巴縣
610729,6107,2,留坝,l,liu ba,6.10729E+11,留壩縣
610730,6107,2,佛坪,f,fo ping,6.1073E+11,佛坪縣
6108,61,1,榆林,y,yu lin,6.108E+11,榆林市
610802,6108,2,榆阳,y,yu yang,6.10802E+11,榆陽區
610803,6108,2,横山,h,heng shan,6.10803E+11,橫山區
610822,6108,2,府谷,f,fu gu,6.10822E+11,府穀縣
610824,6108,2,靖边,j,jing bian,6.10824E+11,靖邊縣
610825,6108,2,定边,d,ding bian,6.10825E+11,定邊縣
610826,6108,2,绥德,s,sui de,6.10826E+11,綏德縣
610827,6108,2,米脂,m,mi zhi,6.10827E+11,米脂縣
610828,6108,2,佳县,j,jia xian,6.10828E+11,佳縣
610829,6108,2,吴堡,w,wu bu,6.10829E+11,吳堡縣
610830,6108,2,清涧,q,qing jian,6.1083E+11,清澗縣
610831,6108,2,子洲,z,zi zhou,6.10831E+11,子洲縣
610881,6108,2,神木,s,shen mu,6.10881E+11,神木市
6109,61,1,安康,a,an kang,6.109E+11,安康市
610902,6109,2,汉滨,h,han bin,6.10902E+11,漢濱區
610921,6109,2,汉阴,h,han yin,6.10921E+11,漢陰縣
610922,6109,2,石泉,s,shi quan,6.10922E+11,石泉縣
610923,6109,2,宁陕,n,ning shan,6.10923E+11,寧陝縣
610924,6109,2,紫阳,z,zi yang,6.10924E+11,紫陽縣
610925,6109,2,岚皋,l,lan gao,6.10925E+11,嵐皋縣
610926,6109,2,平利,p,ping li,6.10926E+11,平利縣
610927,6109,2,镇坪,z,zhen ping,6.10927E+11,鎮坪縣
610929,6109,2,白河,b,bai he,6.10929E+11,白河縣
610981,6109,2,旬阳,x,xun yang,6.10981E+11,旬陽市
6110,61,1,商洛,s,shang luo,6.11E+11,商洛市
611002,6110,2,商州,s,shang zhou,6.11002E+11,商州區
611021,6110,2,洛南,l,luo nan,6.11021E+11,洛南縣
611022,6110,2,丹凤,d,dan feng,6.11022E+11,丹鳳縣
611023,6110,2,商南,s,shang nan,6.11023E+11,商南縣
611024,6110,2,山阳,s,shan yang,6.11024E+11,山陽縣
611025,6110,2,镇安,z,zhen an,6.11025E+11,鎮安縣
611026,6110,2,柞水,z,zha shui,6.11026E+11,柞水縣
62,0,0,甘肃,g,gan su,6.2E+11,甘肅省
6201,62,1,兰州,l,lan zhou,6.201E+11,蘭州市
620102,6201,2,城关,c,cheng guan,6.20102E+11,城關區
620103,6201,2,七里河,q,qi li he,6.20103E+11,七裏河區
620104,6201,2,西固,x,xi gu,6.20104E+11,西固區
620105,6201,2,安宁,a,an ning,6.20105E+11,安寧區
620111,6201,2,红古,h,hong gu,6.20111E+11,紅古區
620121,6201,2,永登,y,yong deng,6.20121E+11,永登縣
620122,6201,2,皋兰,g,gao lan,6.20122E+11,皋蘭縣
620123,6201,2,榆中,y,yu zhong,6.20123E+11,榆中縣
6202,62,1,嘉峪关,j,jia yu guan,6.202E+11,嘉峪關市
620200,6202,2,嘉峪关,j,jia yu guan,6.202E+11,嘉峪關市
6203,62,1,金昌,j,jin chang,6.203E+11,金昌市
620302,6203,2,金川,j,jin chuan,6.20302E+11,金川區
620321,6203,2,永昌,y,yong chang,6.20321E+11,永昌縣
6204,62,1,白银,b,bai yin,6.204E+11,白銀市
620402,6204,2,白银区,b,bai yin qu,6.20402E+11,白銀區
620403,6204,2,平川,p,ping chuan,6.20403E+11,平川區
620421,6204,2,靖远,j,jing yuan,6.20421E+11,靖遠縣
620422,6204,2,会宁,h,hui ning,6.20422E+11,會寧縣
620423,6204,2,景泰,j,jing tai,6.20423E+11,景泰縣
6205,62,1,天水,t,tian shui,6.205E+11,天水市
620502,6205,2,秦州,q,qin zhou,6.20502E+11,秦州區
620503,6205,2,麦积,m,mai ji,6.20503E+11,麥積區
620521,6205,2,清水,q,qing shui,6.20521E+11,清水縣
620522,6205,2,秦安,q,qin an,6.20522E+11,秦安縣
620523,6205,2,甘谷,g,gan gu,6.20523E+11,甘穀縣
620524,6205,2,武山,w,wu shan,6.20524E+11,武山縣
620525,6205,2,张家川,z,zhang jia chuan,6.20525E+11,張家川回族自治縣
6206,62,1,武威,w,wu wei,6.206E+11,武威市
620602,6206,2,凉州,l,liang zhou,6.20602E+11,涼州區
620621,6206,2,民勤,m,min qin,6.20621E+11,民勤縣
620622,6206,2,古浪,g,gu lang,6.20622E+11,古浪縣
620623,6206,2,天祝,t,tian zhu,6.20623E+11,天祝藏族自治縣
6207,62,1,张掖,z,zhang ye,6.207E+11,張掖市
620702,6207,2,甘州,g,gan zhou,6.20702E+11,甘州區
620721,6207,2,肃南,s,su nan,6.20721E+11,肅南裕固族自治縣
620722,6207,2,民乐,m,min le,6.20722E+11,民樂縣
620723,6207,2,临泽,l,lin ze,6.20723E+11,臨澤縣
620724,6207,2,高台,g,gao tai,6.20724E+11,高臺縣
620725,6207,2,山丹,s,shan dan,6.20725E+11,山丹縣
6208,62,1,平凉,p,ping liang,6.208E+11,平涼市
620802,6208,2,崆峒,k,kong tong,6.20802E+11,崆峒區
620821,6208,2,泾川,j,jing chuan,6.20821E+11,涇川縣
620822,6208,2,灵台,l,ling tai,6.20822E+11,靈臺縣
620823,6208,2,崇信,c,chong xin,6.20823E+11,崇信縣
620825,6208,2,庄浪,z,zhuang lang,6.20825E+11,莊浪縣
620826,6208,2,静宁,j,jing ning,6.20826E+11,靜寧縣
620881,6208,2,华亭,h,hua ting,6.20881E+11,華亭市
6209,62,1,酒泉,j,jiu quan,6.209E+11,酒泉市
620902,6209,2,肃州,s,su zhou,6.20902E+11,肅州區
620921,6209,2,金塔,j,jin ta,6.20921E+11,金塔縣
620922,6209,2,瓜州,g,gua zhou,6.20922E+11,瓜州縣
620923,6209,2,肃北,s,su bei,6.20923E+11,肅北蒙古族自治縣
620924,6209,2,阿克塞,a,a ke sai,6.20924E+11,阿克塞哈薩克族自治縣
620981,6209,2,玉门,y,yu men,6.20981E+11,玉門市
620982,6209,2,敦煌,d,dun huang,6.20982E+11,敦煌市
6210,62,1,庆阳,q,qing yang,6.21E+11,慶陽市
621002,6210,2,西峰,x,xi feng,6.21002E+11,西峰區
621021,6210,2,庆城,q,qing cheng,6.21021E+11,慶城縣
621022,6210,2,环县,h,huan xian,6.21022E+11,環縣
621023,6210,2,华池,h,hua chi,6.21023E+11,華池縣
621024,6210,2,合水,h,he shui,6.21024E+11,合水縣
621025,6210,2,正宁,z,zheng ning,6.21025E+11,正寧縣
621026,6210,2,宁县,n,ning xian,6.21026E+11,寧縣
621027,6210,2,镇原,z,zhen yuan,6.21027E+11,鎮原縣
6211,62,1,定西,d,ding xi,6.211E+11,定西市
621102,6211,2,安定,a,an ding,6.21102E+11,安定區
621121,6211,2,通渭,t,tong wei,6.21121E+11,通渭縣
621122,6211,2,陇西,l,long xi,6.21122E+11,隴西縣
621123,6211,2,渭源,w,wei yuan,6.21123E+11,渭源縣
621124,6211,2,临洮,l,lin tao,6.21124E+11,臨洮縣
621125,6211,2,漳县,z,zhang xian,6.21125E+11,漳縣
621126,6211,2,岷县,m,min xian,6.21126E+11,岷縣
6212,62,1,陇南,l,long nan,6.212E+11,隴南市
621202,6212,2,武都,w,wu du,6.21202E+11,武都區
621221,6212,2,成县,c,cheng xian,6.21221E+11,成縣
621222,6212,2,文县,w,wen xian,6.21222E+11,文縣
621223,6212,2,宕昌,t,tan chang,6.21223E+11,宕昌縣
621224,6212,2,康县,k,kang xian,6.21224E+11,康縣
621225,6212,2,西和,x,xi he,6.21225E+11,西和縣
621226,6212,2,礼县,l,li xian,6.21226E+11,禮縣
621227,6212,2,徽县,h,hui xian,6.21227E+11,徽縣
621228,6212,2,两当,l,liang dang,6.21228E+11,兩當縣
6229,62,1,临夏,l,lin xia,6.229E+11,臨夏回族自治州
622901,6229,2,临夏市,l,lin xia shi,6.22901E+11,臨夏市
622921,6229,2,临夏县,l,lin xia xian,6.22921E+11,臨夏縣
622922,6229,2,康乐,k,kang le,6.22922E+11,康樂縣
622923,6229,2,永靖,y,yong jing,6.22923E+11,永靖縣
622924,6229,2,广河,g,guang he,6.22924E+11,廣河縣
622925,6229,2,和政,h,he zheng,6.22925E+11,和政縣
622926,6229,2,东乡族自治县,d,dong xiang zu zi zhi xian,6.22926E+11,東鄉族自治縣
622927,6229,2,积石山,j,ji shi shan,6.22927E+11,積石山保安族東鄉族撒拉族自治縣
6230,62,1,甘南,g,gan nan,6.23E+11,甘南藏族自治州
623001,6230,2,合作,h,he zuo,6.23001E+11,合作市
623021,6230,2,临潭,l,lin tan,6.23021E+11,臨潭縣
623022,6230,2,卓尼,z,zhuo ni,6.23022E+11,卓尼縣
623023,6230,2,舟曲,z,zhou qu,6.23023E+11,舟曲縣
623024,6230,2,迭部,d,die bu,6.23024E+11,迭部縣
623025,6230,2,玛曲,m,ma qu,6.23025E+11,瑪曲縣
623026,6230,2,碌曲,l,lu qu,6.23026E+11,碌曲縣
623027,6230,2,夏河,x,xia he,6.23027E+11,夏河縣
63,0,0,青海,q,qing hai,6.3E+11,青海省
6301,63,1,西宁,x,xi ning,6.301E+11,西寧市
630102,6301,2,城东,c,cheng dong,6.30102E+11,城東區
630103,6301,2,城中,c,cheng zhong,6.30103E+11,城中區
630104,6301,2,城西,c,cheng xi,6.30104E+11,城西區
630105,6301,2,城北,c,cheng bei,6.30105E+11,城北區
630106,6301,2,湟中,h,huang zhong,6.30106E+11,湟中區
630121,6301,2,大通,d,da tong,6.30121E+11,大通回族土族自治縣
630123,6301,2,湟源,h,huang yuan,6.30123E+11,湟源縣
6302,63,1,海东,h,hai dong,6.302E+11,海東市
630202,6302,2,乐都,l,le du,6.30202E+11,樂都區
630203,6302,2,平安,p,ping an,6.30203E+11,平安區
630222,6302,2,民和,m,min he,6.30222E+11,民和回族土族自治縣
630223,6302,2,互助,h,hu zhu,6.30223E+11,互助土族自治縣
630224,6302,2,化隆,h,hua long,6.30224E+11,化隆回族自治縣
630225,6302,2,循化,x,xun hua,6.30225E+11,循化撒拉族自治縣
6322,63,1,海北,h,hai bei,6.322E+11,海北藏族自治州
632221,6322,2,门源,m,men yuan,6.32221E+11,門源回族自治縣
632222,6322,2,祁连,q,qi lian,6.32222E+11,祁連縣
632223,6322,2,海晏,h,hai yan,6.32223E+11,海晏縣
632224,6322,2,刚察,g,gang cha,6.32224E+11,剛察縣
6323,63,1,黄南,h,huang nan,6.323E+11,黃南藏族自治州
632301,6323,2,同仁,t,tong ren,6.32301E+11,同仁市
632322,6323,2,尖扎,j,jian zha,6.32322E+11,尖紮縣
632323,6323,2,泽库,z,ze ku,6.32323E+11,澤庫縣
632324,6323,2,河南,h,he nan,6.32324E+11,河南蒙古族自治縣
6325,63,1,海南,h,hai nan,6.325E+11,海南藏族自治州
632521,6325,2,共和,g,gong he,6.32521E+11,共和縣
632522,6325,2,同德,t,tong de,6.32522E+11,同德縣
632523,6325,2,贵德,g,gui de,6.32523E+11,貴德縣
632524,6325,2,兴海,x,xing hai,6.32524E+11,興海縣
632525,6325,2,贵南,g,gui nan,6.32525E+11,貴南縣
6326,63,1,果洛,g,guo luo,6.326E+11,果洛藏族自治州
632621,6326,2,玛沁,m,ma qin,6.32621E+11,瑪沁縣
632622,6326,2,班玛,b,ban ma,6.32622E+11,班瑪縣
632623,6326,2,甘德,g,gan de,6.32623E+11,甘德縣
632624,6326,2,达日,d,da ri,6.32624E+11,達日縣
632625,6326,2,久治,j,jiu zhi,6.32625E+11,久治縣
632626,6326,2,玛多,m,ma duo,6.32626E+11,瑪多縣
6327,63,1,玉树,y,yu shu,6.327E+11,玉樹藏族自治州
632701,6327,2,玉树市,y,yu shu shi,6.32701E+11,玉樹市
632722,6327,2,杂多,z,za duo,6.32722E+11,雜多縣
632723,6327,2,称多,c,cheng duo,6.32723E+11,稱多縣
632724,6327,2,治多,z,zhi duo,6.32724E+11,治多縣
632725,6327,2,囊谦,n,nang qian,6.32725E+11,囊謙縣
632726,6327,2,曲麻莱,q,qu ma lai,6.32726E+11,曲麻萊縣
6328,63,1,海西,h,hai xi,6.328E+11,海西蒙古族藏族自治州
632801,6328,2,格尔木,g,ge er mu,6.32801E+11,格爾木市
632802,6328,2,德令哈,d,de ling ha,6.32802E+11,德令哈市
632803,6328,2,茫崖,m,mang ya,6.32803E+11,茫崖市
632821,6328,2,乌兰,w,wu lan,6.32821E+11,烏蘭縣
632822,6328,2,都兰,d,du lan,6.32822E+11,都蘭縣
632823,6328,2,天峻,t,tian jun,6.32823E+11,天峻縣
632825,6328,2,大柴旦行政委员会,d,da chai dan xing zheng wei yuan hui,6.32825E+11,大柴旦行政委員會
64,0,0,宁夏,n,ning xia,6.4E+11,寧夏回族自治區
6401,64,1,银川,y,yin chuan,6.401E+11,銀川市
640104,6401,2,兴庆,x,xing qing,6.40104E+11,興慶區
640105,6401,2,西夏,x,xi xia,6.40105E+11,西夏區
640106,6401,2,金凤,j,jin feng,6.40106E+11,金鳳區
640121,6401,2,永宁,y,yong ning,6.40121E+11,永寧縣
640122,6401,2,贺兰,h,he lan,6.40122E+11,賀蘭縣
640181,6401,2,灵武,l,ling wu,6.40181E+11,靈武市
6402,64,1,石嘴山,s,shi zui shan,6.402E+11,石嘴山市
640202,6402,2,大武口,d,da wu kou,6.40202E+11,大武口區
640205,6402,2,惠农,h,hui nong,6.40205E+11,惠農區
640221,6402,2,平罗,p,ping luo,6.40221E+11,平羅縣
6403,64,1,吴忠,w,wu zhong,6.403E+11,吳忠市
640302,6403,2,利通,l,li tong,6.40302E+11,利通區
640303,6403,2,红寺堡,h,hong si bu,6.40303E+11,紅寺堡區
640323,6403,2,盐池,y,yan chi,6.40323E+11,鹽池縣
640324,6403,2,同心,t,tong xin,6.40324E+11,同心縣
640381,6403,2,青铜峡,q,qing tong xia,6.40381E+11,青銅峽市
6404,64,1,固原,g,gu yuan,6.404E+11,固原市
640402,6404,2,原州,y,yuan zhou,6.40402E+11,原州區
640422,6404,2,西吉,x,xi ji,6.40422E+11,西吉縣
640423,6404,2,隆德,l,long de,6.40423E+11,隆德縣
640424,6404,2,泾源,j,jing yuan,6.40424E+11,涇源縣
640425,6404,2,彭阳,p,peng yang,6.40425E+11,彭陽縣
6405,64,1,中卫,z,zhong wei,6.405E+11,中衛市
640502,6405,2,沙坡头,s,sha po tou,6.40502E+11,沙坡頭區
640521,6405,2,中宁,z,zhong ning,6.40521E+11,中寧縣
640522,6405,2,海原,h,hai yuan,6.40522E+11,海原縣
65,0,0,新疆,x,xin jiang,6.5E+11,新疆維吾爾自治區
6501,65,1,乌鲁木齐,w,wu lu mu qi,6.501E+11,烏魯木齊市
650102,6501,2,天山,t,tian shan,6.50102E+11,天山區
650103,6501,2,沙依巴克区,s,sha yi ba ke qu,6.50103E+11,沙依巴克區
650104,6501,2,新市,x,xin shi,6.50104E+11,新市區
650105,6501,2,水磨沟,s,shui mo gou,6.50105E+11,水磨溝區
650106,6501,2,头屯河,t,tou tun he,6.50106E+11,頭屯河區
650107,6501,2,达坂城,d,da ban cheng,6.50107E+11,達阪城區
650109,6501,2,米东,m,mi dong,6.50109E+11,米東區
650121,6501,2,乌鲁木齐县,w,wu lu mu qi xian,6.50121E+11,烏魯木齊縣
6502,65,1,克拉玛依,k,ke la ma yi,6.502E+11,克拉瑪依市
650202,6502,2,独山子,d,du shan zi,6.50202E+11,獨山子區
650203,6502,2,克拉玛依区,k,ke la ma yi qu,6.50203E+11,克拉瑪依區
650204,6502,2,白碱滩,b,bai jian tan,6.50204E+11,白堿灘區
650205,6502,2,乌尔禾,w,wu er he,6.50205E+11,烏爾禾區
6504,65,1,吐鲁番,t,tu lu fan,6.504E+11,吐魯番市
650402,6504,2,高昌,g,gao chang,6.50402E+11,高昌區
650421,6504,2,鄯善,s,shan shan,6.50421E+11,鄯善縣
650422,6504,2,托克逊,t,tuo ke xun,6.50422E+11,托克遜縣
6505,65,1,哈密,h,ha mi,6.505E+11,哈密市
650502,6505,2,伊州,y,yi zhou,6.50502E+11,伊州區
650521,6505,2,巴里坤,b,ba li kun,6.50521E+11,巴裏坤哈薩克自治縣
650522,6505,2,伊吾,y,yi wu,6.50522E+11,伊吾縣
6523,65,1,昌吉,c,chang ji,6.523E+11,昌吉回族自治州
652301,6523,2,昌吉市,c,chang ji shi,6.52301E+11,昌吉市
652302,6523,2,阜康,f,fu kang,6.52302E+11,阜康市
652323,6523,2,呼图壁,h,hu tu bi,6.52323E+11,呼圖壁縣
652324,6523,2,玛纳斯,m,ma na si,6.52324E+11,瑪納斯縣
652325,6523,2,奇台,q,qi tai,6.52325E+11,奇臺縣
652327,6523,2,吉木萨尔,j,ji mu sa er,6.52327E+11,吉木薩爾縣
652328,6523,2,木垒,m,mu lei,6.52328E+11,木壘哈薩克自治縣
6527,65,1,博尔塔拉,b,bo er ta la,6.527E+11,博爾塔拉蒙古自治州
652701,6527,2,博乐,b,bo le,6.52701E+11,博樂市
652702,6527,2,阿拉山口,a,a la shan kou,6.52702E+11,阿拉山口市
652722,6527,2,精河,j,jing he,6.52722E+11,精河縣
652723,6527,2,温泉,w,wen quan,6.52723E+11,溫泉縣
6528,65,1,巴音郭楞,b,ba yin guo leng,6.528E+11,巴音郭楞蒙古自治州
652801,6528,2,库尔勒,k,ku er le,6.52801E+11,庫爾勒市
652822,6528,2,轮台,l,lun tai,6.52822E+11,輪臺縣
652823,6528,2,尉犁,y,yu li,6.52823E+11,尉犁縣
652824,6528,2,若羌,r,ruo qiang,6.52824E+11,若羌縣
652825,6528,2,且末,q,qie mo,6.52825E+11,且末縣
652826,6528,2,焉耆,y,yan qi,6.52826E+11,焉耆回族自治縣
652827,6528,2,和静,h,he jing,6.52827E+11,和靜縣
652828,6528,2,和硕,h,he shuo,6.52828E+11,和碩縣
652829,6528,2,博湖,b,bo hu,6.52829E+11,博湖縣
6529,65,1,阿克苏,a,a ke su,6.529E+11,阿克蘇地區
652901,6529,2,阿克苏市,a,a ke su shi,6.52901E+11,阿克蘇市
652902,6529,2,库车,k,ku che,6.52902E+11,庫車市
652922,6529,2,温宿,w,wen su,6.52922E+11,溫宿縣
652924,6529,2,沙雅,s,sha ya,6.52924E+11,沙雅縣
652925,6529,2,新和,x,xin he,6.52925E+11,新和縣
652926,6529,2,拜城,b,bai cheng,6.52926E+11,拜城縣
652927,6529,2,乌什,w,wu shi,6.52927E+11,烏什縣
652928,6529,2,阿瓦提,a,a wa ti,6.52928E+11,阿瓦提縣
652929,6529,2,柯坪,k,ke ping,6.52929E+11,柯坪縣
6530,65,1,克孜勒苏,k,ke zi le su,6.53E+11,克孜勒蘇柯爾克孜自治州
